User_Type,Fabric_Length,Fabric_Width,Piece_Length,Piece_Width,Fabric_Type,GSM,Defect_Count,Marker_Efficiency,Layout_Type,Pieces_Along_Length,Pieces_Along_Width,Pieces_Possible,Waste_Percentage,Utilization_Percentage,Efficiency_Level
Factory,189.78,40.84,0.97,11.35,Cotton,126,1,74.42,Rotated,195,3,435,29.14,70.86,Moderate
Factory,290.03,54.61,1.08,11.2,Cotton,127,7,84.72,Staggered,268,4,908,24.13,75.87,Moderate
Tailor,2.76,38.85,1.37,27.65,Denim,213,0,93.27,Staggered,2,1,1,14.28,85.72,Good
Factory,406.64,66.7,1.46,18.5,Polyester,286,1,92.99,Grid,278,3,775,9.94,90.06,Excellent
Factory,203.97,51.48,1.54,24.59,Cotton,218,8,78.76,Rotated,132,2,207,26.02,73.98,Moderate
Tailor,3.79,40.44,1.34,25.02,Denim,164,5,89.92,Staggered,2,1,1,25.56,74.44,Moderate
Factory,164.51,59.5,0.93,19.34,Polyester,150,1,72.79,Grid,176,3,384,29.94,70.06,Moderate
Factory,178.46,55.34,1.65,24.62,Silk,274,9,88.34,Grid,108,2,190,26.24,73.76,Moderate
Factory,393.87,44.74,0.94,22.83,Polyester,225,2,70.77,Rotated,419,1,296,37.01,62.99,Poor
Tailor,9.08,48.73,0.52,20.86,Cotton,255,6,94.06,Grid,17,2,31,14.51,85.49,Good
Tailor,1.3,57.92,1.69,14.59,Polyester,168,9,92.34,Staggered,0,3,0,28.18,71.82,Moderate
Tailor,1.32,69.15,1.55,22.69,Cotton,231,1,87.88,Staggered,0,3,0,27.08,72.92,Moderate
Tailor,8.58,48.43,0.76,15.08,Denim,166,4,80.69,Rotated,11,3,26,26.61,73.39,Moderate
Factory,359.8,53.1,1.43,19.01,Cotton,103,10,87.16,Rotated,251,2,437,24.87,75.13,Moderate
Tailor,2.32,52.43,1.25,23.22,Silk,259,9,84.48,Rotated,1,2,1,34.24,65.76,Poor
Tailor,3.75,71.47,1.22,24.06,Silk,126,4,90.99,Rotated,3,2,5,20.41,79.59,Moderate
Tailor,8.29,67.03,1.98,20.81,Silk,281,4,74.38,Grid,4,3,8,35.78,64.22,Poor
Tailor,6.33,41.86,0.85,21.36,Cotton,138,1,94.63,Rotated,7,1,6,12.07,87.93,Good
Tailor,9.49,56.4,1.98,20.34,Cotton,282,9,83.93,Grid,4,2,6,26.58,73.42,Moderate
Tailor,1.13,44.28,1.83,10.33,Silk,218,6,79.49,Grid,0,4,0,38.0,62.0,Poor
Factory,371.69,40.38,1.32,26.36,Polyester,195,6,89.92,Staggered,281,1,252,18.59,81.41,Good
Factory,467.85,59.4,1.46,11.7,Cotton,223,4,80.53,Rotated,320,5,1288,22.48,77.52,Moderate
Factory,233.9,71.37,0.97,23.53,Cotton,108,0,74.96,Grid,241,3,541,28.72,71.28,Moderate
Tailor,1.03,65.43,0.92,16.59,Silk,212,1,78.29,Rotated,1,3,2,31.82,68.18,Poor
Factory,239.94,39.31,0.52,22.95,Denim,176,1,87.72,Rotated,461,1,404,20.67,79.33,Moderate
Tailor,9.88,36.06,1.17,16.48,Silk,257,9,76.72,Rotated,8,2,12,34.77,65.23,Poor
Tailor,4.31,56.22,0.79,18.39,Polyester,175,8,73.52,Rotated,5,3,11,35.32,64.68,Poor
Factory,121.69,57.85,1.68,20.56,Silk,242,8,83.0,Rotated,72,2,119,27.91,72.09,Moderate
Factory,401.72,38.62,0.55,26.06,Silk,146,5,81.34,Grid,730,1,593,29.22,70.78,Moderate
Tailor,7.24,44.52,0.53,11.74,Silk,279,5,81.36,Rotated,13,3,31,25.91,74.09,Moderate
Tailor,4.42,46.9,0.62,27.1,Denim,135,1,89.6,Staggered,7,1,6,20.42,79.58,Moderate
Tailor,5.15,52.45,1.56,23.42,Polyester,224,4,79.63,Grid,3,2,4,26.24,73.76,Moderate
Tailor,3.52,57.91,1.39,28.8,Silk,168,2,74.07,Rotated,2,2,2,36.24,63.76,Poor
Tailor,5.04,65.2,1.82,28.27,Denim,284,5,76.66,Grid,2,2,3,34.87,65.13,Poor
Factory,217.78,66.0,0.57,18.7,Polyester,100,9,73.54,Staggered,382,3,842,32.93,67.07,Poor
Tailor,9.44,37.79,1.45,14.39,Denim,204,4,93.77,Staggered,6,2,11,16.64,83.36,Good
Factory,431.43,52.92,0.77,13.26,Denim,284,4,70.13,Grid,560,3,1178,38.0,62.0,Poor
Tailor,2.45,45.43,1.18,11.8,Silk,118,6,93.54,Rotated,2,3,5,19.75,80.25,Good
Factory,52.81,38.37,1.68,28.86,Cotton,123,1,84.36,Grid,31,1,26,22.13,77.87,Moderate
Tailor,9.83,59.65,0.97,18.55,Cotton,290,5,75.69,Staggered,10,3,22,29.21,70.79,Moderate
Tailor,1.39,52.65,1.71,21.87,Cotton,101,7,76.41,Rotated,0,2,0,38.0,62.0,Poor
Factory,302.8,47.78,0.94,26.21,Polyester,245,8,81.71,Rotated,322,1,263,30.74,69.26,Poor
Factory,205.08,57.43,0.92,19.44,Cotton,205,1,93.98,Rotated,222,2,417,13.22,86.78,Good
Factory,140.98,47.19,1.31,14.26,Cotton,109,4,78.31,Grid,107,3,251,29.1,70.9,Moderate
Factory,149.8,42.59,1.2,15.94,Denim,212,4,83.1,Grid,124,2,206,25.54,74.46,Moderate
Factory,288.47,50.6,0.91,20.91,Cotton,290,6,81.2,Rotated,317,2,514,26.27,73.73,Moderate
Factory,450.95,69.51,1.26,20.94,Polyester,181,3,79.57,Rotated,357,3,852,24.64,75.36,Moderate
Tailor,5.86,47.91,0.58,26.33,Denim,280,0,79.84,Staggered,10,1,7,26.52,73.48,Moderate
Factory,482.41,41.74,1.35,24.58,Cotton,252,0,83.52,Staggered,357,1,298,23.44,76.56,Moderate
Tailor,5.44,61.19,1.6,23.32,Cotton,159,1,93.78,Grid,3,2,5,12.74,87.26,Good
Factory,92.64,71.51,0.53,16.57,Denim,280,7,87.05,Grid,174,4,605,20.9,79.1,Moderate
Tailor,4.66,58.36,1.88,16.3,Denim,278,1,87.06,Grid,2,3,5,22.43,77.57,Moderate
Tailor,4.94,47.29,1.69,21.32,Cotton,102,2,91.5,Rotated,2,2,3,18.13,81.87,Good
Tailor,4.04,67.06,1.9,28.13,Denim,267,10,87.16,Staggered,2,2,3,26.71,73.29,Moderate
Factory,64.4,46.17,1.93,19.85,Silk,280,3,91.11,Staggered,33,2,60,14.07,85.93,Good
Factory,368.73,57.24,1.05,10.56,Polyester,270,1,71.2,Staggered,351,5,1249,29.48,70.52,Moderate
Tailor,9.73,63.82,0.52,23.8,Cotton,100,4,78.71,Grid,18,2,28,29.47,70.53,Moderate
Factory,78.98,55.54,1.44,28.2,Polyester,267,5,92.01,Rotated,54,1,49,21.87,78.13,Moderate
Factory,205.75,63.0,1.86,23.72,Denim,137,0,79.03,Grid,110,2,173,28.43,71.57,Moderate
Factory,306.23,56.79,1.47,17.96,Silk,240,0,71.84,Staggered,208,3,448,31.25,68.75,Poor
Tailor,8.0,68.24,1.99,20.02,Polyester,283,3,86.56,Rotated,4,3,10,17.99,82.01,Good
Factory,437.85,36.74,1.09,19.17,Polyester,185,5,70.2,Grid,401,1,281,38.0,62.0,Poor
Tailor,5.44,71.47,0.97,12.6,Silk,147,4,72.64,Rotated,5,5,18,33.41,66.59,Poor
Tailor,6.95,56.62,1.67,14.38,Polyester,178,5,91.4,Grid,4,3,10,17.09,82.91,Good
Tailor,6.79,68.12,1.76,10.93,Polyester,101,10,89.11,Rotated,3,6,16,21.74,78.26,Moderate
Factory,159.34,41.45,1.85,11.77,Silk,213,3,89.86,Rotated,86,3,231,17.49,82.51,Good
Factory,480.96,69.25,1.18,25.08,Silk,182,9,91.52,Grid,407,2,744,20.14,79.86,Moderate
Factory,190.26,50.23,0.85,26.86,Silk,271,2,89.93,Rotated,223,1,200,19.36,80.64,Good
Tailor,1.7,52.63,1.2,10.49,Polyester,100,7,72.86,Staggered,1,5,3,37.96,62.04,Poor
Tailor,2.63,51.53,1.94,11.98,Polyester,117,5,92.67,Rotated,1,4,3,17.1,82.9,Good
Factory,375.26,60.71,1.35,18.67,Cotton,228,6,75.29,Staggered,277,3,625,30.44,69.56,Poor
Factory,306.04,52.7,1.96,13.35,Cotton,197,8,82.92,Rotated,156,3,388,25.98,74.02,Moderate
Factory,462.73,53.24,1.65,23.99,Polyester,117,8,94.48,Rotated,280,2,529,14.55,85.45,Good
Factory,454.65,64.93,0.91,29.23,Denim,113,10,72.4,Rotated,499,2,722,35.02,64.98,Poor
Factory,123.13,37.94,1.33,22.3,Polyester,260,3,73.38,Grid,92,1,67,36.18,63.82,Poor
Factory,269.27,46.04,0.82,12.63,Cotton,116,6,94.35,Staggered,328,3,928,13.11,86.89,Good
Tailor,7.06,62.49,1.6,12.55,Polyester,112,4,93.43,Rotated,4,4,14,13.27,86.73,Good
Tailor,7.45,53.93,1.78,12.54,Cotton,162,5,87.95,Grid,4,4,14,18.96,81.04,Good
Tailor,4.76,67.91,1.11,17.92,Cotton,274,0,78.61,Rotated,4,3,9,26.81,73.19,Moderate
Factory,256.82,50.32,1.38,22.22,Polyester,133,1,87.09,Rotated,186,2,323,16.89,83.11,Good
Factory,357.19,65.27,1.97,11.48,Denim,196,9,71.02,Grid,181,5,642,38.0,62.0,Poor
Tailor,2.07,64.27,0.9,26.84,Denim,117,9,79.68,Grid,2,2,3,32.06,67.94,Poor
Tailor,9.45,51.11,0.52,11.12,Silk,242,5,94.22,Staggered,18,4,67,14.79,85.21,Good
Factory,479.32,67.57,0.56,14.68,Silk,139,1,84.26,Staggered,855,4,2881,20.36,79.64,Moderate
Factory,400.46,64.2,0.95,10.72,Silk,200,3,87.12,Rotated,421,5,1833,17.87,82.13,Good
Factory,204.71,46.88,1.41,13.35,Polyester,133,2,79.63,Staggered,145,3,346,23.59,76.41,Moderate
Factory,485.9,45.21,1.68,23.31,Denim,267,8,87.39,Staggered,289,1,252,26.71,73.29,Moderate
Tailor,5.8,53.75,1.98,29.01,Cotton,289,9,93.26,Grid,2,1,1,22.46,77.54,Moderate
Tailor,6.92,56.55,1.07,14.41,Denim,161,2,88.0,Staggered,6,3,15,20.33,79.67,Moderate
Tailor,9.0,60.0,1.05,14.72,Polyester,166,3,93.73,Grid,8,4,29,9.17,90.83,Excellent
Tailor,7.36,49.17,1.5,19.99,Cotton,195,4,79.24,Staggered,4,2,6,29.36,70.64,Moderate
Factory,274.72,64.66,1.1,24.24,Denim,284,10,78.39,Grid,249,2,390,33.34,66.66,Poor
Factory,303.94,71.68,0.91,17.73,Silk,116,6,75.22,Staggered,333,4,1001,28.21,71.79,Moderate
Factory,216.47,55.28,1.86,21.45,Denim,230,1,90.37,Grid,116,2,209,17.55,82.45,Good
Factory,403.94,49.36,1.07,16.04,Silk,146,1,91.34,Grid,377,3,1033,12.9,87.1,Good
Factory,111.52,49.25,1.58,29.75,Denim,146,6,73.06,Staggered,70,1,51,36.16,63.84,Poor
Factory,342.8,57.01,0.87,27.95,Silk,129,4,89.42,Staggered,394,2,704,16.35,83.65,Good
Factory,304.96,43.92,1.66,14.52,Cotton,107,8,86.14,Rotated,183,3,472,20.97,79.03,Moderate
Factory,463.89,41.12,0.68,17.37,Silk,123,8,77.02,Grid,682,2,1050,31.97,68.03,Poor
Factory,382.61,42.34,1.83,20.11,Silk,166,4,91.1,Rotated,209,2,380,14.79,85.21,Good
Tailor,5.47,59.14,0.75,22.96,Cotton,277,8,80.27,Staggered,7,2,11,31.89,68.11,Poor
Tailor,9.14,52.66,0.7,18.6,Denim,204,3,74.87,Grid,13,2,19,34.78,65.22,Poor
Tailor,9.33,58.65,1.04,13.05,Silk,237,1,70.61,Staggered,8,4,22,35.6,64.4,Poor
Tailor,1.33,69.15,1.23,23.65,Polyester,116,4,74.66,Staggered,1,2,1,36.54,63.46,Poor
Tailor,4.83,57.75,0.84,21.47,Cotton,296,3,89.08,Rotated,5,2,8,21.41,78.59,Moderate
Factory,497.05,68.7,0.8,13.96,Denim,189,2,82.95,Staggered,621,4,2060,23.0,77.0,Moderate
Tailor,6.18,58.72,1.23,14.92,Polyester,284,5,94.16,Staggered,5,3,14,13.96,86.04,Good
Tailor,9.19,41.34,0.73,23.86,Silk,158,9,74.75,Rotated,12,1,8,34.98,65.02,Poor
Factory,213.62,53.05,1.54,27.89,Polyester,300,5,75.64,Grid,138,1,104,35.57,64.43,Poor
Factory,487.4,52.9,0.64,10.98,Silk,111,8,74.69,Rotated,761,4,2273,36.18,63.82,Poor
Tailor,8.47,43.2,0.56,10.28,Cotton,139,6,72.49,Rotated,15,4,43,31.44,68.56,Poor
Tailor,9.04,56.1,1.34,29.24,Cotton,226,10,89.84,Rotated,6,1,5,22.84,77.16,Moderate
Factory,290.36,45.3,1.1,14.01,Silk,292,4,73.28,Grid,263,3,578,36.87,63.13,Poor
Tailor,2.27,41.81,1.57,10.34,Cotton,293,9,77.3,Grid,1,4,3,38.0,62.0,Poor
Tailor,7.46,59.94,1.53,27.2,Polyester,287,5,80.13,Staggered,4,2,6,28.49,71.51,Moderate
Factory,144.98,59.62,1.85,14.84,Silk,162,1,91.38,Grid,78,4,285,11.32,88.68,Good
Factory,174.1,65.8,0.51,23.38,Polyester,243,4,89.3,Rotated,341,2,609,17.22,82.78,Good
Tailor,2.98,49.87,1.1,11.15,Denim,269,6,75.73,Rotated,2,4,6,38.0,62.0,Poor
Tailor,3.82,45.97,1.21,17.23,Denim,245,1,89.98,Rotated,3,2,5,17.94,82.06,Good
Factory,489.81,45.64,0.62,25.33,Denim,184,6,76.79,Rotated,790,1,606,33.29,66.71,Poor
Factory,316.59,43.61,0.98,20.94,Denim,147,0,81.93,Grid,323,2,529,19.66,80.34,Good
Tailor,4.91,41.7,0.52,22.45,Silk,124,2,88.22,Grid,9,1,7,22.35,77.65,Moderate
Tailor,6.14,63.07,1.14,28.93,Silk,218,8,84.16,Staggered,5,2,8,25.15,74.85,Moderate
Factory,147.03,41.94,1.24,19.68,Cotton,254,2,73.3,Rotated,118,2,172,32.47,67.53,Poor
Factory,481.61,61.04,1.95,20.7,Silk,266,8,80.51,Grid,246,2,396,34.49,65.51,Poor
Factory,141.36,57.69,1.44,17.64,Denim,148,0,93.85,Rotated,98,3,275,8.85,91.15,Excellent
Factory,131.76,40.49,0.57,12.42,Cotton,190,0,89.36,Staggered,231,3,619,12.37,87.63,Good
Factory,303.37,52.42,1.88,19.6,Cotton,100,2,80.52,Rotated,161,2,259,22.85,77.15,Moderate
Factory,273.39,46.72,1.17,19.0,Denim,122,6,90.41,Staggered,233,2,421,19.2,80.8,Good
Tailor,3.31,47.9,0.53,14.89,Denim,278,3,81.76,Grid,6,3,14,27.22,72.78,Moderate
Factory,304.27,58.19,1.94,18.83,Cotton,262,9,86.25,Grid,156,3,403,22.03,77.97,Moderate
Factory,142.65,61.01,1.39,24.38,Polyester,194,5,72.75,Rotated,102,2,148,36.54,63.46,Poor
Tailor,4.84,44.45,0.62,16.28,Denim,234,9,91.25,Rotated,7,2,12,24.04,75.96,Moderate
Factory,465.17,50.9,1.15,15.97,Denim,292,4,91.87,Staggered,404,3,1113,13.65,86.35,Good
Factory,403.5,64.5,0.96,12.43,Polyester,292,9,76.06,Rotated,420,5,1597,32.19,67.81,Poor
Factory,178.29,56.7,0.9,18.2,Cotton,234,10,90.92,Rotated,198,3,540,17.81,82.19,Good
Tailor,6.34,54.02,0.69,24.46,Polyester,247,10,90.44,Rotated,9,2,16,19.24,80.76,Good
Factory,94.89,41.68,1.95,29.95,Silk,133,0,87.28,Grid,48,1,41,18.64,81.36,Good
Factory,197.07,68.37,1.28,13.85,Silk,194,5,81.82,Rotated,153,4,500,26.74,73.26,Moderate
Tailor,3.2,37.54,0.92,18.66,Denim,197,1,73.71,Rotated,3,2,4,31.46,68.54,Poor
Tailor,2.27,62.54,1.03,12.73,Cotton,152,7,78.33,Staggered,2,4,6,35.88,64.12,Poor
Factory,135.64,56.96,1.44,26.79,Cotton,242,6,94.27,Grid,94,2,177,14.77,85.23,Good
Tailor,3.35,48.98,0.95,15.19,Denim,201,6,75.53,Grid,3,3,6,35.04,64.96,Poor
Factory,71.63,43.37,1.84,13.81,Silk,140,10,88.52,Grid,38,3,100,23.36,76.64,Moderate
Factory,181.74,45.54,0.81,12.16,Denim,159,10,81.27,Rotated,224,3,546,29.17,70.83,Moderate
Factory,401.64,55.45,0.54,21.04,Denim,281,2,84.23,Staggered,743,2,1251,24.0,76.0,Moderate
Tailor,2.38,64.97,0.63,23.25,Silk,212,4,71.61,Staggered,3,2,4,38.0,62.0,Poor
Tailor,8.57,38.1,0.84,25.88,Denim,112,2,74.05,Rotated,10,1,7,31.82,68.18,Poor
Factory,202.25,52.14,1.01,27.44,Polyester,150,3,73.34,Grid,200,1,146,34.84,65.16,Poor
Tailor,1.15,47.89,1.36,12.16,Polyester,102,3,70.55,Grid,0,3,0,38.0,62.0,Poor
Tailor,7.61,40.42,1.85,25.67,Denim,102,7,91.4,Grid,4,1,3,20.72,79.28,Moderate
Factory,387.91,47.35,1.85,11.13,Denim,264,5,75.27,Grid,209,4,629,31.39,68.61,Poor
Tailor,7.61,56.02,0.89,19.75,Polyester,107,3,76.77,Grid,8,2,12,29.71,70.29,Moderate
Factory,80.65,71.0,1.37,24.83,Cotton,123,7,87.94,Grid,58,2,102,22.03,77.97,Moderate
Tailor,8.93,38.11,1.72,24.44,Denim,269,8,81.56,Grid,5,1,4,34.42,65.58,Poor
Factory,194.5,45.38,0.66,25.73,Polyester,167,0,79.66,Rotated,294,1,234,25.38,74.62,Moderate
Factory,119.34,60.39,1.44,16.79,Cotton,146,2,77.92,Grid,82,3,191,27.95,72.05,Moderate
Factory,223.37,63.3,0.92,15.09,Polyester,163,7,76.23,Grid,242,4,737,32.64,67.36,Poor
Tailor,8.15,39.59,0.63,29.59,Cotton,235,7,94.15,Grid,12,1,11,15.08,84.92,Good
Factory,413.3,62.74,0.57,28.33,Cotton,216,0,91.57,Staggered,725,2,1327,10.76,89.24,Good
Tailor,6.38,48.69,1.38,22.39,Denim,277,5,74.46,Staggered,4,2,5,33.95,66.05,Poor
Tailor,5.45,42.22,0.71,19.84,Silk,291,4,76.24,Rotated,7,2,10,31.2,68.8,Poor
Factory,435.72,41.39,0.67,13.52,Denim,275,4,84.78,Rotated,650,3,1653,20.88,79.12,Moderate
Tailor,7.66,36.05,1.31,13.91,Denim,175,4,81.07,Grid,5,2,8,29.96,70.04,Moderate
Factory,278.86,56.88,1.0,15.42,Cotton,142,0,91.5,Rotated,278,3,763,13.63,86.37,Good
Factory,82.12,63.58,0.97,25.76,Silk,227,4,85.6,Grid,84,2,143,25.67,74.33,Moderate
Tailor,2.44,67.6,1.61,18.28,Denim,147,7,93.03,Staggered,1,3,2,21.11,78.89,Moderate
Factory,305.26,36.63,0.62,17.99,Cotton,136,9,73.35,Rotated,492,2,721,33.76,66.24,Poor
Tailor,2.36,46.29,0.61,28.48,Silk,155,0,73.79,Staggered,3,1,2,38.0,62.0,Poor
Factory,154.67,44.8,1.5,26.25,Silk,144,9,88.07,Rotated,103,1,90,24.5,75.5,Moderate
Factory,219.64,48.07,0.89,20.29,Denim,124,3,75.12,Grid,246,2,369,31.65,68.35,Poor
Tailor,1.39,56.66,1.78,14.49,Polyester,116,10,72.09,Grid,0,3,0,38.0,62.0,Poor
Tailor,4.35,46.66,1.49,27.67,Denim,237,2,91.74,Rotated,2,1,1,21.32,78.68,Moderate
Factory,184.08,36.3,1.65,12.19,Denim,167,8,83.43,Staggered,111,2,185,28.19,71.81,Moderate
Tailor,8.53,60.25,0.56,17.77,Silk,213,10,83.11,Grid,15,3,37,27.72,72.28,Moderate
Factory,337.01,46.14,1.81,24.98,Cotton,252,6,88.11,Grid,186,1,163,23.72,76.28,Moderate
Tailor,7.43,51.7,0.72,11.5,Polyester,104,4,87.25,Grid,10,4,34,20.22,79.78,Moderate
Tailor,8.16,40.06,1.6,28.75,Cotton,123,7,91.57,Staggered,5,1,4,17.3,82.7,Good
Factory,308.92,54.97,1.48,20.27,Polyester,128,8,70.5,Grid,208,2,293,37.8,62.2,Poor
Tailor,7.64,62.82,1.56,11.25,Denim,150,2,83.48,Grid,4,5,16,22.37,77.63,Moderate
Tailor,1.03,58.75,0.99,13.59,Polyester,235,3,83.75,Grid,1,4,3,26.0,74.0,Moderate
Tailor,9.32,66.33,1.42,23.2,Cotton,115,7,79.95,Rotated,6,2,9,30.04,69.96,Poor
Factory,470.1,66.88,0.77,21.12,Polyester,228,9,92.32,Rotated,610,3,1689,15.16,84.84,Good
Tailor,8.33,50.67,1.62,20.11,Cotton,261,8,92.83,Staggered,5,2,9,15.41,84.59,Good
Tailor,4.91,46.97,1.67,10.02,Cotton,148,2,86.6,Grid,2,4,6,24.34,75.66,Moderate
Tailor,1.89,55.46,1.26,29.42,Denim,147,7,88.43,Rotated,1,1,0,29.27,70.73,Moderate
Factory,368.71,63.51,1.91,10.4,Silk,226,6,72.37,Grid,193,6,838,34.8,65.2,Poor
Factory,421.48,42.01,1.45,28.69,Cotton,267,4,76.18,Grid,290,1,220,32.56,67.44,Poor
Factory,480.44,40.2,1.88,23.9,Denim,251,6,84.49,Rotated,255,1,215,26.19,73.81,Moderate
Factory,207.47,53.91,1.6,10.33,Polyester,279,6,79.42,Rotated,129,5,512,26.23,73.77,Moderate
Factory,393.67,58.02,1.03,26.59,Polyester,182,7,75.1,Rotated,382,2,573,32.95,67.05,Poor
Tailor,4.09,44.05,0.91,18.7,Cotton,295,7,88.45,Grid,4,2,7,24.54,75.46,Moderate
Factory,170.65,53.11,1.65,18.24,Denim,116,7,84.35,Staggered,103,2,173,27.26,72.74,Moderate
Factory,188.15,60.47,0.88,17.04,Denim,203,4,71.88,Rotated,213,3,459,35.73,64.27,Poor
Factory,100.65,52.63,0.93,19.17,Denim,152,6,88.33,Rotated,108,2,190,21.46,78.54,Moderate
Factory,181.84,57.03,0.54,15.8,Cotton,254,2,86.57,Rotated,336,3,872,18.61,81.39,Good
Factory,484.18,40.26,1.83,10.63,Silk,135,7,70.98,Staggered,264,3,562,38.0,62.0,Poor
Tailor,1.16,55.6,0.91,26.67,Denim,233,1,89.25,Grid,1,2,1,19.95,80.05,Good
Tailor,8.87,64.96,0.99,16.1,Polyester,258,9,88.42,Staggered,8,4,28,20.57,79.43,Moderate
Tailor,5.98,50.98,1.8,10.29,Silk,194,0,71.18,Grid,3,4,8,35.39,64.61,Poor
Factory,391.9,50.52,1.39,27.39,Denim,265,3,70.43,Staggered,281,1,197,37.64,62.36,Poor
Factory,395.26,42.9,1.16,20.83,Denim,210,7,84.24,Rotated,340,2,572,24.66,75.34,Moderate
Tailor,6.88,55.11,0.74,27.56,Cotton,107,1,85.78,Grid,9,1,7,23.6,76.4,Moderate
Tailor,1.43,45.77,0.94,28.99,Denim,133,9,84.88,Grid,1,1,0,32.24,67.76,Poor
Factory,479.61,56.11,1.89,26.37,Denim,142,4,93.5,Staggered,253,2,473,12.24,87.76,Good
Tailor,3.91,48.39,1.4,27.44,Polyester,180,6,89.2,Grid,2,1,1,25.68,74.32,Moderate
Tailor,3.99,43.76,1.45,23.2,Silk,107,4,82.47,Staggered,2,1,1,33.28,66.72,Poor
Factory,358.13,47.72,1.4,22.02,Denim,143,1,91.2,Grid,255,2,465,12.23,87.77,Good
Factory,423.7,70.9,0.93,24.57,Polyester,126,2,87.54,Rotated,455,2,796,19.36,80.64,Good
Factory,107.48,42.65,0.64,27.38,Silk,160,10,73.58,Staggered,167,1,122,37.83,62.17,Poor
Factory,291.23,55.64,0.87,16.93,Denim,282,10,78.03,Staggered,334,3,781,31.47,68.53,Poor
Factory,126.64,66.3,0.71,27.18,Cotton,203,1,94.44,Staggered,178,2,336,12.18,87.82,Good
Factory,79.95,48.1,0.58,27.03,Cotton,192,4,84.98,Staggered,137,1,116,22.71,77.29,Moderate
Factory,153.64,49.18,0.82,25.45,Denim,212,8,88.3,Rotated,187,1,165,23.42,76.58,Moderate
Factory,103.59,56.9,1.55,29.6,Silk,151,4,77.23,Rotated,66,1,50,33.31,66.69,Poor
Factory,279.75,37.09,0.79,20.6,Silk,121,1,87.21,Grid,354,1,308,22.43,77.57,Moderate
Tailor,4.84,37.35,1.21,20.7,Polyester,242,1,78.82,Grid,4,1,3,32.23,67.77,Poor
Tailor,3.57,55.97,0.78,23.69,Denim,146,1,81.13,Staggered,4,2,6,28.4,71.6,Moderate
Tailor,9.34,62.24,1.22,26.12,Cotton,125,8,84.11,Grid,7,2,11,26.45,73.55,Moderate
Tailor,3.63,67.3,1.24,24.7,Silk,290,6,93.34,Rotated,2,2,3,24.05,75.95,Moderate
Tailor,9.88,44.08,1.72,12.73,Denim,196,10,89.85,Staggered,5,3,13,22.88,77.12,Moderate
Tailor,7.21,40.04,1.3,21.08,Silk,158,9,70.42,Grid,5,1,3,38.0,62.0,Poor
Factory,123.68,61.35,1.31,18.19,Denim,173,2,86.26,Staggered,94,3,243,19.91,80.09,Good
Factory,328.66,69.81,1.76,22.3,Silk,249,5,80.95,Rotated,186,3,451,27.89,72.11,Moderate
Factory,197.87,61.56,1.02,20.4,Cotton,251,0,74.48,Grid,193,3,431,28.33,71.67,Moderate
Tailor,8.38,46.77,1.31,22.79,Silk,120,7,70.36,Staggered,6,2,8,37.08,62.92,Poor
Factory,466.45,65.19,1.68,25.9,Polyester,208,7,89.01,Grid,277,2,493,20.62,79.38,Moderate
Tailor,1.75,62.14,1.46,14.2,Denim,292,6,91.22,Grid,1,4,3,22.22,77.78,Moderate
Factory,425.43,38.87,1.92,16.73,Cotton,105,9,86.42,Rotated,221,2,381,20.15,79.85,Moderate
Tailor,5.01,56.78,1.06,12.96,Silk,208,9,75.19,Staggered,4,4,12,36.05,63.95,Poor
Factory,385.03,55.38,0.53,24.44,Cotton,296,10,77.96,Grid,726,2,1131,31.48,68.52,Poor
Tailor,2.1,44.68,1.38,10.21,Polyester,246,7,77.68,Rotated,1,4,3,35.6,64.4,Poor
Tailor,7.51,37.52,0.59,20.62,Cotton,228,1,71.07,Staggered,12,1,8,36.51,63.49,Poor
Tailor,7.43,43.44,0.6,16.87,Silk,152,6,88.94,Grid,12,2,21,20.88,79.12,Moderate
Factory,279.35,57.59,1.35,14.18,Polyester,258,0,87.61,Rotated,206,4,721,14.66,85.34,Good
Factory,90.66,58.78,0.94,23.31,Cotton,266,5,91.52,Staggered,96,2,175,15.3,84.7,Good
Tailor,4.21,64.43,0.67,17.6,Polyester,200,10,85.34,Rotated,6,3,15,26.2,73.8,Moderate
Tailor,5.24,42.54,0.54,13.17,Silk,296,10,79.46,Grid,9,3,21,31.31,68.69,Poor
Tailor,5.69,49.6,0.88,11.37,Silk,119,0,92.33,Rotated,6,4,22,12.57,87.43,Good
Factory,335.57,43.37,1.3,26.36,Denim,204,4,71.07,Staggered,258,1,183,38.0,62.0,Poor
Tailor,2.22,71.28,0.51,12.85,Silk,153,6,73.36,Rotated,4,5,14,36.44,63.56,Poor
Factory,354.39,52.32,1.29,21.58,Denim,154,0,84.38,Rotated,274,2,462,20.67,79.33,Moderate
Factory,167.06,63.22,1.88,27.21,Cotton,245,2,74.33,Rotated,88,2,130,29.4,70.6,Moderate
Factory,394.37,67.36,1.63,17.01,Polyester,296,5,83.44,Staggered,241,3,603,25.27,74.73,Moderate
Factory,169.65,43.08,1.46,18.5,Cotton,127,6,90.98,Staggered,116,2,211,17.21,82.79,Good
Tailor,2.83,70.1,1.39,25.2,Cotton,229,7,75.14,Staggered,2,2,3,38.0,62.0,Poor
Tailor,7.59,43.72,0.93,19.5,Cotton,164,1,75.81,Grid,8,2,12,28.54,71.46,Moderate
Tailor,9.48,48.57,1.27,22.74,Silk,105,2,83.62,Staggered,7,2,11,20.71,79.29,Moderate
